event_id,user_id,event_type,event_ts
1390,167,view,2025-11-10 07:02:00
1391,188,view,2025-12-13 14:23:00
1392,32,add_to_cart,2025-11-24 10:01:00
1393,145,add_to_cart,2025-07-01 07:31:00
1394,107,view,2025-06-09 16:07:00
1395,14,view,2025-09-03 06:21:00
1396,184,view,2025-05-17 09:45:00
1397,175,click,2025-08-19 05:17:00
1398,114,click,2025-12-27 22:53:00
1399,142,click,2025-04-07 09:05:00
1400,80,checkout,2025-10-12 21:10:00
1401,159,view,2025-12-06 17:05:00
1402,90,click,2025-07-28 07:49:00
1403,198,click,2025-05-29 11:42:00
1404,13,view,2025-04-26 01:47:00
1405,35,checkout,2025-03-28 10:30:00
1406,194,view,2025-05-18 00:44:00
1407,58,click,2025-10-05 08:42:00
1408,63,click,2025-07-21 01:41:00
1409,159,checkout,2025-04-15 02:00:00
1410,38,click,2025-07-29 21:17:00
1411,103,view,2025-10-25 23:47:00
1412,58,add_to_cart,2025-02-05 12:20:00
1413,40,add_to_cart,2025-02-07 19:06:00
1414,193,click,2025-12-14 14:26:00
1415,40,add_to_cart,2025-10-05 22:09:00
1416,19,view,2025-08-09 22:48:00
1417,135,click,2025-11-26 23:32:00
1418,174,checkout,2025-08-14 10:07:00
1419,26,view,2025-07-22 19:54:00
1420,142,click,2025-04-11 18:51:00
1421,109,purchase,2025-10-26 12:27:00
1422,167,add_to_cart,2025-10-11 10:41:00
1423,26,checkout,2025-05-09 13:08:00
1424,196,view,2025-10-02 07:08:00
1425,124,purchase,2025-09-28 22:37:00
1426,169,view,2025-03-04 09:39:00
1427,73,click,2025-03-25 22:25:00
1428,189,click,2025-08-16 08:21:00
1429,126,add_to_cart,2025-08-25 18:48:00
1430,26,checkout,2025-09-06 04:53:00
1431,185,add_to_cart,2025-06-04 03:55:00
1432,160,click,2025-11-03 17:41:00
1433,61,view,2025-06-28 01:33:00
1434,110,click,2025-04-10 00:14:00
1435,78,click,2025-03-10 23:44:00
1436,109,view,2025-11-17 14:52:00
1437,194,click,2025-09-22 08:39:00
1438,180,checkout,2025-07-03 06:55:00
1439,44,click,2025-04-11 01:38:00
1440,195,add_to_cart,2025-03-04 20:28:00
1441,88,view,2025-03-23 10:02:00
1442,141,click,2025-03-07 20:31:00
1443,153,view,2025-07-25 16:55:00
1444,97,view,2025-04-07 06:36:00
1445,92,click,2025-03-15 04:16:00
1446,92,view,2025-05-05 07:23:00
1447,173,view,2025-09-19 19:19:00
1448,78,click,2025-07-14 19:32:00
1449,56,view,2025-03-23 17:24:00
1450,73,view,2025-10-06 02:06:00
1451,39,view,2025-07-12 13:20:00
1452,79,click,2025-04-03 14:52:00
1453,23,view,2025-09-17 02:28:00
1454,18,click,2025-12-25 13:48:00
1455,145,click,2025-07-29 06:40:00
1456,16,view,2025-03-26 07:15:00
1457,114,checkout,2025-05-14 03:46:00
1458,156,view,2025-08-17 19:04:00
1459,145,click,2025-12-27 19:10:00
1460,90,view,2025-12-04 13:12:00
1461,39,click,2025-12-05 23:03:00
1462,187,view,2025-11-02 17:27:00
1463,168,checkout,2025-08-09 16:34:00
1464,123,view,2025-09-02 19:16:00
1465,18,click,2025-10-01 04:49:00
1466,8,view,2025-09-25 02:42:00
1467,64,view,2025-08-30 18:41:00
1468,32,view,2025-03-17 06:54:00
1469,173,click,2025-11-18 07:40:00
1470,42,click,2025-02-04 04:31:00
1471,57,purchase,2025-06-21 13:35:00
1472,196,click,2025-06-24 06:27:00
1473,164,purchase,2025-12-26 16:40:00
1474,44,view,2025-03-02 12:59:00
1475,77,add_to_cart,2025-07-08 00:18:00
1476,104,click,2025-05-30 01:24:00
1477,133,click,2025-03-05 05:48:00
1478,188,purchase,2025-04-15 20:02:00
1479,175,click,2025-06-20 06:53:00
1480,196,checkout,2025-11-30 09:27:00
1481,9,click,2025-06-09 02:40:00
1482,48,view,2025-11-18 10:02:00
1483,113,click,2025-10-01 03:24:00
1484,10,click,2025-10-29 06:01:00
1485,72,checkout,2025-11-09 17:37:00
1486,31,add_to_cart,2025-09-24 14:26:00
1487,187,view,2025-10-01 00:44:00
1488,13,view,2025-03-23 20:14:00
1489,30,view,2025-09-25 15:01:00
1490,40,click,2025-02-16 23:04:00
1491,30,view,2025-10-02 08:12:00
1492,114,click,2025-09-04 18:47:00
1493,73,click,2025-10-08 18:54:00
1494,183,add_to_cart,2025-08-31 22:41:00
1495,53,view,2025-06-02 16:00:00
1496,108,click,2025-06-02 21:50:00
1497,133,view,2025-08-16 17:30:00
1498,126,checkout,2025-07-06 23:40:00
1499,160,view,2025-05-24 09:19:00
1500,41,view,2025-07-12 10:03:00
1501,102,view,2025-07-28 01:48:00
1502,161,add_to_cart,2025-04-21 04:13:00
1503,173,view,2025-08-30 14:35:00
1504,124,click,2025-05-15 16:11:00
1505,131,add_to_cart,2025-04-30 08:31:00
1506,173,add_to_cart,2025-06-19 01:38:00
1507,125,view,2025-03-07 02:00:00
1508,190,view,2025-08-19 01:10:00
1509,26,view,2025-10-01 00:25:00
1510,70,view,2025-12-13 10:05:00
1511,23,click,2025-05-05 14:10:00
1512,19,view,2025-07-28 16:47:00
1513,95,view,2025-07-17 04:08:00
1514,46,view,2025-09-30 06:49:00
1515,82,click,2025-08-26 04:48:00
1516,88,view,2025-10-25 07:26:00
1517,125,click,2025-11-08 17:03:00
1518,190,view,2025-03-10 10:59:00
1519,170,purchase,2025-05-29 03:59:00
1520,76,click,2025-09-04 12:44:00
1521,66,view,2025-07-30 10:33:00
1522,155,view,2025-07-10 02:19:00
1523,25,view,2025-03-30 03:26:00
1524,109,view,2025-08-08 21:39:00
1525,85,view,2025-10-03 09:23:00
1526,37,checkout,2025-02-13 16:15:00
1527,124,click,2025-08-15 05:14:00
1528,65,view,2025-11-27 01:13:00
1529,38,click,2025-08-09 07:56:00
1530,131,view,2025-12-12 10:03:00
1531,35,purchase,2025-05-28 08:23:00
1532,135,view,2025-02-02 03:34:00
1533,33,add_to_cart,2025-09-14 01:56:00
1534,87,add_to_cart,2025-04-12 05:18:00
1535,162,view,2025-02-04 04:41:00
1536,46,view,2025-04-01 11:08:00
1537,154,view,2025-12-06 05:30:00
1538,145,checkout,2025-10-16 19:55:00
1539,181,click,2025-05-02 18:07:00
1540,34,click,2025-08-17 08:47:00
1541,144,add_to_cart,2025-05-23 23:33:00
1542,188,add_to_cart,2025-03-31 12:28:00
1543,153,click,2025-12-24 03:59:00
1544,38,click,2025-10-27 14:38:00
1545,165,click,2025-05-31 22:46:00
1546,22,view,2025-05-28 15:31:00
1547,118,checkout,2025-10-28 03:29:00
1548,100,view,2025-07-03 01:59:00
1549,107,view,2025-06-05 09:27:00
1550,104,add_to_cart,2025-06-08 19:28:00
1551,7,view,2025-06-28 10:43:00
1552,102,view,2025-07-23 01:19:00
1553,188,view,2025-02-14 05:23:00
1554,88,click,2025-07-09 10:43:00
1555,56,add_to_cart,2025-06-26 04:33:00
1556,199,view,2025-05-02 14:42:00
1557,20,view,2025-05-29 06:43:00
1558,98,click,2025-06-21 02:29:00
1559,103,purchase,2025-06-01 19:16:00
1560,96,view,2025-11-27 18:01:00
1561,185,purchase,2025-07-25 09:51:00
1562,85,checkout,2025-07-16 22:55:00
1563,195,view,2025-04-28 18:27:00
1564,14,add_to_cart,2025-11-30 09:46:00
1565,147,click,2025-02-08 15:38:00
1566,119,click,2025-08-01 13:00:00
1567,49,view,2025-03-28 16:55:00
1568,46,add_to_cart,2025-10-12 17:01:00
1569,144,add_to_cart,2025-06-05 19:56:00
1570,128,add_to_cart,2025-05-08 21:14:00
1571,123,purchase,2025-02-20 02:59:00
1572,11,click,2025-10-19 20:04:00
1573,120,add_to_cart,2025-06-11 20:08:00
1574,197,checkout,2025-04-29 05:25:00
1575,4,view,2025-11-06 14:49:00
1576,94,view,2025-02-07 10:50:00
1577,99,view,2025-07-05 17:10:00
1578,180,checkout,2025-03-26 00:58:00
1579,57,view,2025-03-14 21:37:00
1580,96,click,2025-02-08 03:29:00
1581,144,view,2025-04-03 17:24:00
1582,13,view,2025-12-10 12:44:00
1583,161,click,2025-06-28 00:31:00
1584,165,view,2025-12-27 23:49:00
1585,144,checkout,2025-04-30 05:00:00
1586,130,view,2025-10-10 12:51:00
1587,150,checkout,2025-03-02 13:38:00
1588,157,view,2025-03-08 16:22:00
1589,181,purchase,2025-02-06 09:50:00
1590,86,click,2025-11-24 15:38:00
1591,92,view,2025-09-10 15:14:00
1592,128,view,2025-10-04 10:42:00
1593,39,view,2025-12-04 00:30:00
1594,172,click,2025-05-21 15:22:00
1595,155,add_to_cart,2025-09-27 10:29:00
1596,127,view,2025-07-16 18:02:00
1597,61,view,2025-07-30 01:52:00
1598,70,click,2025-09-07 09:08:00
1599,87,click,2025-07-06 01:57:00
1600,133,click,2025-02-08 22:28:00
1601,156,click,2025-02-25 18:28:00
1602,135,click,2025-07-16 12:12:00
1603,186,purchase,2025-08-08 01:42:00
1604,193,view,2025-09-30 16:34:00
1605,141,view,2025-08-08 19:43:00
1606,75,view,2025-04-04 02:44:00
1607,120,click,2025-06-02 01:13:00
1608,86,view,2025-06-27 10:49:00
1609,126,purchase,2025-12-22 16:50:00
1610,163,click,2025-07-26 17:38:00
1611,74,click,2025-08-29 13:01:00
1612,102,add_to_cart,2025-10-01 17:40:00
1613,10,view,2025-05-31 12:56:00
1614,148,add_to_cart,2025-12-16 06:28:00
1615,98,view,2025-09-11 17:17:00
1616,92,click,2025-11-07 22:20:00
1617,107,purchase,2025-10-06 05:49:00
1618,44,add_to_cart,2025-08-25 02:25:00
1619,120,checkout,2025-02-11 04:32:00
1620,150,view,2025-08-12 14:26:00
1621,70,add_to_cart,2025-03-15 17:43:00
1622,27,click,2025-08-19 01:14:00
1623,78,click,2025-09-20 11:04:00
1624,40,view,2025-07-30 21:48:00
1625,75,view,2025-05-13 18:51:00
1626,126,click,2025-02-20 14:09:00
1627,23,view,2025-09-10 10:44:00
1628,150,add_to_cart,2025-09-19 10:30:00
1629,45,add_to_cart,2025-07-08 17:13:00
1630,179,checkout,2025-09-25 09:23:00
1631,147,view,2025-10-16 02:35:00
1632,55,purchase,2025-07-20 02:50:00
1633,113,view,2025-02-16 17:35:00
1634,23,click,2025-11-15 05:28:00
1635,20,add_to_cart,2025-07-05 00:33:00
1636,192,view,2025-09-10 21:41:00
1637,161,view,2025-11-28 14:27:00
1638,31,view,2025-05-31 16:18:00
1639,57,click,2025-08-25 06:11:00
1640,40,add_to_cart,2025-02-07 11:58:00
1641,80,view,2025-11-20 01:35:00
1642,59,view,2025-02-20 12:33:00
1643,66,click,2025-07-29 13:41:00
1644,106,view,2025-05-28 02:14:00
1645,38,add_to_cart,2025-02-12 19:26:00
1646,177,purchase,2025-07-03 11:52:00
1647,146,add_to_cart,2025-12-06 17:54:00
1648,153,checkout,2025-03-28 01:37:00
1649,34,click,2025-05-08 10:47:00
1650,142,add_to_cart,2025-04-04 11:28:00
1651,168,view,2025-03-14 05:46:00
1652,36,view,2025-04-17 23:16:00
1653,151,click,2025-08-08 16:55:00
1654,72,view,2025-10-16 13:39:00
1655,158,checkout,2025-09-16 19:14:00
1656,96,click,2025-10-13 12:35:00
1657,161,purchase,2025-09-25 03:33:00
1658,30,view,2025-06-07 08:52:00
1659,78,click,2025-11-25 01:56:00
1660,55,add_to_cart,2025-03-29 21:07:00
1661,50,view,2025-09-19 22:13:00
1662,62,click,2025-03-09 14:23:00
1663,77,click,2025-10-11 15:27:00
1664,26,purchase,2025-03-01 18:03:00
1665,142,add_to_cart,2025-04-13 08:09:00
1666,111,view,2025-06-10 02:55:00
1667,166,click,2025-09-18 04:11:00
1668,142,click,2025-02-16 00:41:00
1669,30,view,2025-04-26 22:15:00
1670,14,view,2025-05-22 02:23:00
1671,85,view,2025-09-30 05:41:00
1672,97,view,2025-12-15 07:20:00
1673,49,click,2025-08-22 16:12:00
1674,157,view,2025-07-18 11:26:00
1675,117,click,2025-05-22 23:20:00
1676,150,view,2025-10-30 11:20:00
1677,22,click,2025-03-08 09:22:00
1678,164,view,2025-03-15 15:47:00
1679,42,checkout,2025-04-08 09:21:00
1680,90,view,2025-04-30 11:11:00
1681,88,click,2025-07-03 07:50:00
1682,165,view,2025-12-10 08:38:00
1683,56,view,2025-09-03 15:07:00
1684,49,click,2025-06-07 13:43:00
1685,68,add_to_cart,2025-04-11 19:14:00
1686,73,checkout,2025-09-02 23:22:00
1687,37,view,2025-04-25 12:50:00
1688,36,view,2025-12-20 02:55:00
1689,47,click,2025-07-08 15:35:00
1690,94,click,2025-08-01 18:14:00
1691,69,view,2025-11-26 03:42:00
1692,79,add_to_cart,2025-05-12 18:20:00
1693,144,click,2025-07-06 16:41:00
1694,49,click,2025-07-26 13:01:00
1695,182,view,2025-05-01 10:54:00
1696,151,view,2025-02-19 00:43:00
1697,35,view,2025-05-05 15:16:00
1698,63,add_to_cart,2025-03-10 01:58:00
1699,37,view,2025-09-11 23:23:00
1700,55,add_to_cart,2025-02-03 08:47:00
1701,74,add_to_cart,2025-05-16 10:38:00
1702,27,add_to_cart,2025-11-19 18:56:00
1703,3,view,2025-08-07 15:26:00
1704,88,view,2025-09-10 12:32:00
1705,141,click,2025-09-09 14:38:00
1706,61,click,2025-05-10 10:46:00
1707,173,checkout,2025-08-28 15:58:00
1708,74,view,2025-04-14 23:35:00
1709,181,checkout,2025-08-29 17:09:00
1710,48,view,2025-09-14 09:58:00
1711,108,view,2025-11-17 03:02:00
1712,153,view,2025-12-01 10:41:00
1713,12,add_to_cart,2025-02-08 21:56:00
1714,187,view,2025-05-10 17:10:00
1715,73,view,2025-07-31 13:08:00
1716,100,add_to_cart,2025-05-18 02:44:00
1717,126,click,2025-08-24 03:08:00
1718,129,view,2025-11-09 21:35:00
1719,5,view,2025-04-27 03:37:00
1720,174,click,2025-11-22 19:32:00
1721,125,view,2025-11-19 01:34:00
1722,200,view,2025-11-29 15:10:00
1723,95,click,2025-02-25 06:24:00
1724,123,view,2025-05-08 17:46:00
1725,89,click,2025-03-13 22:56:00
1726,178,view,2025-03-12 16:52:00
1727,167,view,2025-02-18 12:54:00
1728,182,view,2025-06-26 04:46:00
1729,101,view,2025-03-01 18:48:00
1730,159,view,2025-05-09 14:27:00
1731,72,view,2025-12-21 20:24:00
1732,93,checkout,2025-11-19 16:13:00
1733,153,add_to_cart,2025-12-07 05:44:00
1734,17,view,2025-02-13 02:08:00
1735,143,click,2025-09-07 02:24:00
1736,4,click,2025-08-29 04:19:00
1737,117,add_to_cart,2025-03-16 19:29:00
1738,96,view,2025-11-27 00:57:00
1739,94,view,2025-06-14 10:40:00
1740,99,view,2025-12-20 07:13:00
1741,99,view,2025-03-10 14:41:00
1742,82,view,2025-09-03 13:02:00
1743,91,checkout,2025-03-16 03:25:00
1744,114,checkout,2025-12-11 11:23:00
1745,153,view,2025-08-20 12:10:00
1746,111,click,2025-02-25 23:13:00
1747,129,view,2025-04-12 21:23:00
1748,168,click,2025-05-30 13:29:00
1749,198,click,2025-02-05 05:51:00
1750,22,view,2025-02-03 21:01:00
1751,143,add_to_cart,2025-12-03 09:48:00
1752,46,purchase,2025-12-21 18:58:00
1753,40,click,2025-07-27 22:47:00
1754,159,click,2025-11-25 21:35:00
1755,14,click,2025-09-05 05:23:00
1756,170,view,2025-02-10 06:10:00
1757,155,view,2025-09-24 18:47:00
1758,199,click,2025-02-06 23:36:00
1759,134,view,2025-10-28 10:44:00
1760,175,add_to_cart,2025-06-02 02:23:00
1761,24,view,2025-03-19 14:45:00
1762,178,view,2025-04-27 07:37:00
1763,33,view,2025-09-14 12:09:00
1764,63,purchase,2025-11-07 11:42:00
1765,26,view,2025-08-08 08:08:00
1766,81,view,2025-03-25 23:02:00
1767,150,view,2025-11-25 01:13:00
1768,54,click,2025-10-19 21:56:00
1769,165,purchase,2025-06-16 06:10:00
1770,122,view,2025-08-02 23:19:00
1771,126,checkout,2025-12-16 02:19:00
1772,188,view,2025-06-05 12:56:00
1773,87,click,2025-02-09 12:07:00
1774,69,view,2025-03-21 02:06:00
1775,199,click,2025-08-18 02:30:00
1776,112,click,2025-12-27 05:42:00
1777,123,click,2025-10-03 04:01:00
1778,60,view,2025-08-23 22:27:00
1779,44,add_to_cart,2025-05-18 14:10:00
1780,34,purchase,2025-06-25 23:54:00
1781,45,click,2025-02-13 15:54:00
1782,40,click,2025-06-03 11:19:00
1783,150,add_to_cart,2025-08-25 17:52:00
1784,12,view,2025-11-26 21:22:00
1785,126,checkout,2025-12-02 09:35:00
1786,190,view,2025-10-29 23:50:00
1787,154,add_to_cart,2025-02-08 02:15:00
1788,81,view,2025-10-26 16:35:00
1789,12,view,2025-04-14 03:27:00
1790,167,click,2025-08-23 08:17:00
1791,1,click,2025-12-10 07:23:00
1792,137,checkout,2025-11-21 00:36:00
1793,135,purchase,2025-09-08 06:08:00
1794,39,view,2025-05-10 18:17:00
1795,148,view,2025-07-22 21:23:00
1796,36,view,2025-09-21 05:21:00
1797,46,click,2025-07-20 16:33:00
1798,163,click,2025-06-14 11:13:00
1799,196,checkout,2025-06-13 22:30:00
1800,53,add_to_cart,2025-08-17 23:59:00
1801,185,view,2025-02-12 19:24:00
1802,183,click,2025-12-27 09:22:00
1803,154,click,2025-03-06 16:21:00
1804,29,click,2025-12-22 21:26:00
1805,60,view,2025-02-12 16:10:00
1806,136,view,2025-07-20 03:56:00
1807,200,view,2025-06-18 19:15:00
1808,163,view,2025-08-09 08:59:00
1809,85,add_to_cart,2025-06-24 01:52:00
1810,48,view,2025-11-24 02:47:00
1811,193,click,2025-02-06 11:59:00
1812,56,click,2025-12-23 06:14:00
1813,69,checkout,2025-09-16 12:19:00
1814,193,view,2025-10-15 22:34:00
1815,113,view,2025-03-19 03:15:00
1816,53,view,2025-02-22 12:15:00
1817,2,view,2025-06-12 00:25:00
1818,86,view,2025-05-18 11:18:00
1819,198,add_to_cart,2025-10-17 09:01:00
1820,87,view,2025-11-23 20:46:00
1821,140,view,2025-06-22 01:30:00
1822,51,view,2025-10-12 13:21:00
1823,156,add_to_cart,2025-02-20 15:42:00
1824,156,checkout,2025-10-03 22:29:00
1825,122,add_to_cart,2025-03-05 18:44:00
1826,155,click,2025-09-09 09:57:00
1827,116,click,2025-06-07 02:37:00
1828,76,click,2025-06-18 00:53:00
1829,148,view,2025-05-03 04:43:00
1830,168,click,2025-06-14 01:40:00
1831,169,add_to_cart,2025-11-16 13:22:00
1832,43,view,2025-10-25 22:44:00
1833,136,click,2025-05-24 07:19:00
1834,1,click,2025-05-08 22:44:00
1835,115,click,2025-07-19 00:12:00
1836,115,view,2025-09-14 23:52:00
1837,73,click,2025-04-02 04:09:00
1838,199,checkout,2025-09-28 15:34:00
1839,177,view,2025-12-11 01:37:00
1840,8,view,2025-11-06 16:53:00
1841,42,view,2025-07-31 22:20:00
1842,42,view,2025-05-17 13:29:00
1843,180,purchase,2025-05-18 18:05:00
1844,104,click,2025-10-03 19:45:00
1845,146,view,2025-07-01 02:24:00
1846,162,view,2025-03-08 03:23:00
1847,154,purchase,2025-09-12 14:58:00
1848,18,view,2025-03-18 13:26:00
1849,29,click,2025-12-23 16:15:00
1850,80,view,2025-06-18 17:18:00
1851,68,view,2025-05-24 20:37:00
1852,150,click,2025-02-19 05:23:00
1853,32,view,2025-03-28 08:22:00
1854,75,click,2025-12-10 17:46:00
1855,48,view,2025-07-28 05:57:00
1856,38,add_to_cart,2025-11-25 15:00:00
1857,35,add_to_cart,2025-12-13 10:52:00
1858,40,click,2025-02-17 03:33:00
1859,113,view,2025-06-06 15:48:00
1860,83,click,2025-11-04 15:25:00
1861,88,purchase,2025-07-14 13:42:00
1862,96,view,2025-07-18 22:17:00
1863,149,view,2025-08-08 03:09:00
1864,173,add_to_cart,2025-09-20 15:32:00
1865,106,view,2025-12-07 18:55:00
1866,129,click,2025-11-20 16:29:00
1867,148,add_to_cart,2025-08-26 06:42:00
1868,139,view,2025-08-10 09:38:00
1869,27,click,2025-05-31 03:05:00
1870,197,click,2025-03-11 09:18:00
1871,33,view,2025-09-22 23:21:00
1872,83,checkout,2025-02-01 20:25:00
1873,131,view,2025-09-19 09:31:00
1874,81,view,2025-07-14 23:37:00
1875,49,add_to_cart,2025-10-18 12:54:00
1876,185,view,2025-12-11 05:55:00
1877,15,add_to_cart,2025-08-02 11:39:00
1878,50,view,2025-08-08 23:09:00
1879,199,click,2025-07-11 19:59:00
1880,146,view,2025-06-04 01:40:00
1881,18,click,2025-03-02 07:54:00
1882,151,add_to_cart,2025-02-11 04:54:00
1883,194,add_to_cart,2025-09-27 14:13:00
1884,20,purchase,2025-11-29 22:38:00
1885,83,click,2025-02-18 18:31:00
1886,94,add_to_cart,2025-05-19 23:04:00
1887,27,click,2025-08-20 16:59:00
1888,41,checkout,2025-09-21 13:50:00
1889,35,click,2025-10-01 15:26:00
1890,38,checkout,2025-09-18 02:21:00
1891,81,view,2025-02-28 16:11:00
1892,93,click,2025-04-25 18:45:00
1893,48,click,2025-07-05 20:24:00
1894,58,view,2025-02-22 01:07:00
1895,39,view,2025-05-25 06:01:00
1896,160,purchase,2025-06-08 01:12:00
1897,43,view,2025-12-20 18:31:00
1898,182,view,2025-05-16 15:40:00
1899,108,view,2025-12-18 13:15:00
1900,161,view,2025-09-20 02:01:00
1901,128,click,2025-09-17 10:47:00
1902,54,checkout,2025-10-29 12:40:00
1903,121,purchase,2025-11-05 23:06:00
1904,55,click,2025-04-15 09:46:00
1905,24,click,2025-06-19 21:38:00
1906,51,view,2025-07-25 07:35:00
1907,56,checkout,2025-12-20 07:57:00
1908,28,view,2025-02-14 09:37:00
1909,5,view,2025-07-08 08:08:00
1910,189,purchase,2025-04-12 16:54:00
1911,103,checkout,2025-04-10 05:54:00
1912,81,view,2025-10-10 09:09:00
1913,186,click,2025-04-08 14:59:00
1914,45,click,2025-10-20 19:42:00
1915,81,view,2025-12-25 23:51:00
1916,170,view,2025-10-15 05:07:00
1917,127,view,2025-03-29 01:46:00
1918,80,click,2025-03-19 23:42:00
1919,52,view,2025-06-25 06:01:00
1920,8,click,2025-08-01 20:11:00
1921,18,view,2025-10-15 20:29:00
1922,33,purchase,2025-06-20 11:51:00
1923,158,click,2025-03-28 03:08:00
1924,128,checkout,2025-12-25 04:34:00
1925,87,view,2025-11-26 12:04:00
1926,157,click,2025-09-04 20:14:00
1927,33,add_to_cart,2025-09-18 12:02:00
1928,43,view,2025-12-06 14:48:00
1929,79,view,2025-07-07 16:55:00
1930,184,view,2025-03-20 23:10:00
1931,123,view,2025-08-19 23:12:00
1932,171,view,2025-06-29 18:54:00
1933,50,view,2025-10-22 22:02:00
1934,170,view,2025-10-13 15:07:00
1935,15,click,2025-07-06 13:49:00
1936,46,view,2025-06-02 09:25:00
1937,105,view,2025-06-20 06:40:00
1938,11,click,2025-08-28 17:28:00
1939,172,view,2025-08-30 05:15:00
1940,174,view,2025-07-19 20:40:00
1941,109,view,2025-07-26 12:28:00
1942,62,view,2025-12-25 08:04:00
1943,20,click,2025-04-25 17:35:00
1944,124,view,2025-03-30 09:04:00
1945,108,view,2025-10-22 17:24:00
1946,152,purchase,2025-12-06 15:57:00
1947,121,checkout,2025-08-20 20:47:00
1948,26,view,2025-06-13 12:26:00
1949,25,view,2025-05-27 00:10:00
1950,157,click,2025-07-05 10:30:00
1951,32,add_to_cart,2025-02-18 07:26:00
1952,188,add_to_cart,2025-07-25 10:31:00
1953,22,view,2025-04-30 23:10:00
1954,146,view,2025-04-29 13:42:00
1955,196,view,2025-08-04 21:59:00
1956,89,checkout,2025-12-16 00:10:00
1957,12,checkout,2025-04-09 22:24:00
1958,176,view,2025-11-28 18:58:00
1959,38,click,2025-07-22 09:41:00
1960,106,view,2025-12-19 01:24:00
1961,197,click,2025-06-07 03:07:00
1962,149,checkout,2025-12-26 23:36:00
1963,10,click,2025-09-06 18:54:00
1964,165,view,2025-09-10 00:49:00
1965,33,click,2025-08-05 20:41:00
1966,150,view,2025-06-30 01:20:00
1967,125,add_to_cart,2025-07-24 06:54:00
1968,58,view,2025-11-08 17:48:00
1969,85,checkout,2025-10-20 11:24:00
1970,24,view,2025-02-08 20:32:00
1971,198,view,2025-09-18 05:22:00
1972,48,view,2025-11-03 08:28:00
1973,62,view,2025-10-04 13:34:00
1974,101,view,2025-07-15 02:30:00
1975,135,click,2025-05-22 17:16:00
1976,102,view,2025-09-11 03:54:00
1977,102,view,2025-09-08 00:20:00
1978,117,view,2025-06-04 10:26:00
1979,172,view,2025-06-15 02:17:00
1980,80,checkout,2025-06-02 15:29:00
1981,167,purchase,2025-02-15 20:22:00
1982,158,view,2025-02-11 11:11:00
1983,193,add_to_cart,2025-02-28 09:59:00
1984,183,add_to_cart,2025-06-20 20:24:00
1985,160,purchase,2025-07-19 10:29:00
1986,50,view,2025-06-15 18:09:00
1987,155,view,2025-12-13 04:57:00
1988,148,click,2025-04-16 04:20:00
1989,58,checkout,2025-06-10 16:16:00
1990,136,click,2025-04-23 14:48:00
1991,51,click,2025-05-10 22:00:00
1992,105,view,2025-08-12 18:23:00
1993,160,click,2025-05-14 06:28:00
1994,38,checkout,2025-05-16 20:44:00
1995,68,view,2025-09-10 08:56:00
1996,160,click,2025-11-01 23:35:00
1997,91,view,2025-04-12 03:31:00
1998,193,click,2025-03-09 18:10:00
1999,2,click,2025-04-21 00:40:00
2000,145,add_to_cart,2025-08-10 14:56:00
2001,163,purchase,2025-12-14 16:43:00
2002,184,view,2025-03-25 19:33:00
2003,32,view,2025-02-15 02:42:00
2004,197,view,2025-07-25 07:39:00
2005,79,view,2025-12-25 00:11:00
2006,71,view,2025-08-02 08:09:00
2007,72,view,2025-12-03 01:46:00
2008,128,view,2025-08-31 22:59:00
2009,132,view,2025-02-11 10:17:00
2010,95,view,2025-06-22 01:12:00
2011,15,add_to_cart,2025-10-13 02:45:00
2012,198,view,2025-07-19 03:02:00
2013,45,click,2025-04-06 06:48:00
2014,19,checkout,2025-04-01 17:08:00
2015,120,click,2025-09-07 23:13:00
2016,83,view,2025-07-03 19:04:00
2017,124,view,2025-08-09 11:08:00
2018,176,click,2025-06-04 02:24:00
2019,20,click,2025-05-23 21:13:00
2020,57,view,2025-09-08 19:45:00
2021,104,view,2025-02-03 13:28:00
2022,158,click,2025-06-24 11:47:00
2023,121,view,2025-06-03 07:53:00
2024,77,click,2025-10-16 04:23:00
2025,123,view,2025-09-29 09:03:00
2026,196,view,2025-06-21 13:51:00
2027,97,add_to_cart,2025-04-28 16:40:00
2028,177,view,2025-04-19 19:18:00
2029,156,click,2025-04-11 17:08:00
2030,61,view,2025-05-02 07:36:00
2031,50,view,2025-10-09 23:46:00
2032,155,checkout,2025-02-15 22:39:00
2033,42,view,2025-02-09 14:55:00
2034,68,view,2025-07-29 04:09:00
2035,48,checkout,2025-04-15 17:45:00
2036,122,add_to_cart,2025-11-02 04:34:00
2037,59,click,2025-10-07 05:27:00
2038,132,view,2025-10-12 19:21:00
2039,187,view,2025-07-01 19:39:00
2040,166,click,2025-06-25 11:17:00
2041,190,view,2025-06-21 10:38:00
2042,5,view,2025-04-06 17:16:00
2043,92,add_to_cart,2025-08-07 05:13:00
2044,45,view,2025-11-12 22:47:00
2045,184,view,2025-04-26 16:31:00
2046,143,view,2025-02-19 17:42:00
2047,65,view,2025-08-06 08:28:00
2048,113,click,2025-06-12 17:50:00
2049,122,checkout,2025-10-22 03:50:00
2050,100,view,2025-11-10 16:23:00
2051,95,view,2025-12-11 17:03:00
2052,12,click,2025-06-10 17:57:00
2053,91,view,2025-11-25 13:50:00
2054,70,click,2025-03-11 21:34:00
2055,164,checkout,2025-06-04 00:03:00
2056,174,click,2025-04-29 18:19:00
2057,151,view,2025-12-02 14:57:00
2058,7,purchase,2025-08-18 00:13:00
